@id,@lat,@lon,name,tourism
4378249078,-28.2335297,153.5270019,Chambers Lookout,viewpoint
4378249079,-29.6663841,152.1710089,Chimbley Creek Lookout,viewpoint
4378249080,-35.5785652,149.7427155,Clarks Lookout,viewpoint
4378249081,-28.8072984,153.2967631,Claude Riley Memorial Lookout,viewpoint
4378249083,-34.039688,149.9838775,Cockerills Lookout,viewpoint
4378249084,-36.7213007,149.9451069,Cohens Lookout,viewpoint
4378249085,-30.8744426,152.7149356,Collombatti Lookout,viewpoint
4378249086,-34.8378407,150.4362974,Coolendel Lookout,viewpoint
4378249087,-33.3941894,151.4829682,Crackneck Lookout,viewpoint
4378249088,-33.7464912,151.1446986,Cresswell O'Reilly Lookout,viewpoint
4378249089,-31.1525765,152.3862676,Crown Road Lookout,viewpoint
4378249090,-35.5357927,149.0491895,Cypress Pine Lookout,viewpoint
4378249091,-36.6592766,149.9056271,Doctor George Lookout,viewpoint
4378249092,-28.70263,153.032164,Durhams Lookout,viewpoint
4378249093,-30.5763351,152.2256964,Eely Creek Fire Lookout,viewpoint
4378249094,-36.9217831,149.2508563,Endeavour Reserve Lookout,viewpoint
4378249095,-36.0631445,148.569643,Eucumbene Lookout,viewpoint
4378249096,-31.0654329,152.8164991,Euroka Lookout,viewpoint
4378249097,-30.8410899,152.2764131,Falls Lookout,viewpoint
4378249098,-31.0157589,152.3378561,Falls Lookout,viewpoint
4378249099,-36.2000228,148.2489258,Finlays Lookout,viewpoint
4378249100,-30.397132,152.6881013,Francis Lookout,viewpoint
4378249101,-33.8973786,150.5425804,Freds Lookout,viewpoint
4378249102,-29.6497693,152.1406355,Frog Hollow Lookout,viewpoint
4378249103,-33.9638408,150.123236,Gentles Lookout,viewpoint
4378249104,-33.7599151,151.3010422,Ghania Lookout,viewpoint
4378249105,-33.9572937,149.9940598,Gillespies Lookout,viewpoint
4378249106,-32.6213952,151.7906234,Gilmore Lookout,viewpoint
4378249107,-30.8906715,150.4992746,Ginnagulla Lookout,viewpoint
4378249108,-36.6065527,150.0327319,Ginns Lookout,viewpoint
4378249109,-29.9055261,152.2471845,Glen Nevis Lookout,viewpoint
4378249110,-28.1558244,153.1634798,Googinbano Lookout,viewpoint
4378249111,-35.4183399,149.2711687,Googong Lookout,viewpoint
4378249112,-30.637,152.9481567,Gordons Knob Lookout,viewpoint
4378249113,-35.2151141,150.2465516,Graeme Mitchell Lookout,viewpoint
4378249114,-36.2012558,150.0794366,Grants Lookout,viewpoint
4378249115,-28.252909,153.3739827,Gruners Lookout,viewpoint
4378249116,-33.7795542,151.2091342,Headland Lookout,viewpoint
4378249117,-32.1299272,151.4878647,Headwaters Lookout,viewpoint
4378249118,-29.8092673,152.2013822,Henry Valley Lookout,viewpoint
4378249119,-35.5075956,148.2928415,High Rock Lookout,viewpoint
4378249121,-32.1013736,150.9902616,Hunter Valley Lookout,viewpoint
4378249123,-34.8417447,150.4402704,Illaroo Lookout,viewpoint
4378249124,-33.4632291,151.3941351,Illawong Lookout,viewpoint
4378249125,-35.4997024,150.3162053,Ingolds Knob Lookout,viewpoint
4378249126,-29.7802161,151.0785884,Inverell Lookout,viewpoint
4378249127,-31.9567199,141.4553228,J P Keenan Lookout,viewpoint
4378249128,-33.8590772,151.2758655,Johnstons Lookout,viewpoint
4378249129,-28.5530242,153.2436005,Kellys Lookout,viewpoint
4378249130,-31.9622156,151.9466956,Kia-ora Lookout,viewpoint
4378249131,-30.5411143,152.5386753,Killiekrankie Lookout,viewpoint
4378249132,-30.9048843,152.8528373,Kings Lookout,viewpoint
4378249133,-34.7681942,150.8136875,Kingsford Smith Memorial Lookout,viewpoint
4378249135,-33.8813463,150.2909063,Kowmung Lookout,viewpoint
4378249136,-31.0214751,152.2986878,Kunderang Lookout,viewpoint
4378249137,-34.0074476,151.2238149,Kurnell Lookout,viewpoint
4378249139,-32.0997693,150.9903758,Lake Lookout,viewpoint
4378249140,-31.944266,141.4872666,Lake View Lookout,viewpoint
4378249141,-29.7955342,152.1726018,Lands End Lookout,viewpoint
4378249143,-30.3997004,152.538921,Langtons Lookout,viewpoint
4378249144,-29.3751924,152.8727658,Lardner Lookout,viewpoint
4378249145,-34.6952838,150.5755541,Les Lambert Lookout,viewpoint
4378249146,-30.4061062,152.5517983,Little Murray Lookout,viewpoint
4378249147,-33.9092564,150.9002774,Liverpool Lookout,viewpoint
4378249148,-29.8061791,152.2362016,London Bridge Lookout,viewpoint
4378249149,-30.1907953,153.0596092,Lower Bucca Lookout,viewpoint
4378249150,-31.7083352,151.4038874,Macs Lookout,viewpoint
4378249151,-33.8249282,150.9123611,Maunder Lookout,viewpoint
4378249152,-34.5773534,146.4477635,Mccaugheys Lookout,viewpoint
4378249153,-31.0189742,152.3418133,Mccoys Lookout,viewpoint
4378249155,-33.1344734,148.1823749,Memorial Hill Lookout,viewpoint
4378249157,-36.0791663,146.9022395,Monument Hill Lookout,viewpoint
4378249159,-33.9134637,150.1980604,Moorilla Lookout,viewpoint
4378249160,-33.9805767,149.9793302,Morong Falls Lookout,viewpoint
4378249161,-34.7119227,150.8412608,Mount Pleasant Lookout,viewpoint
4378249163,-33.7460815,151.0482274,Mount Wilberforce Lookout,viewpoint
4378249164,-30.634595,151.4963818,Mt Mutton / Barnes Vincent Memorial Lookout,viewpoint
4378249165,-29.4714744,152.5329501,Mulligans Lookout,viewpoint
4378249166,-36.9732896,149.4378289,Myanba Creek Lookout,viewpoint
4378249167,-29.8136344,152.2904752,Newton Boyd Lookout,viewpoint
4378249168,-35.8602538,147.4127324,Norths Lookout,viewpoint
4378249169,-33.8961928,148.1694256,O'Briens Hill Lookout,viewpoint
4378249170,-30.0526567,150.6425437,Old Ballarat Lookout,viewpoint
4378249171,-36.3594463,148.2512588,Olsens Lookout,viewpoint
4378249172,-34.2092277,146.2848074,Oscars Lookout,viewpoint
4378249173,-32.5604547,151.1388284,P A Heuston Lookout,viewpoint
4378249174,-28.4239234,153.0630519,Paddys Lookout,viewpoint
4378249175,-32.7226979,152.014117,Panorama Lookout,viewpoint
4378249176,-33.166505,149.9980333,Pearsons Lookout,viewpoint
4378249177,-28.5786665,153.3718889,Peates Mountain Lookout,viewpoint
4378249178,-36.2519161,148.282909,Penders Lookout,viewpoint
4378249179,-33.4856729,151.314103,Phegans Lookout,viewpoint
4378249181,-30.6791866,152.1335461,Raspberry Fire Lookout,viewpoint
4378249182,-28.6034813,153.0332161,Ray Smith Memorial Lookout,viewpoint
4378249183,-34.1495453,150.6756673,Razorback Lookout,viewpoint
4378249184,-33.9211814,151.150022,Richardsons Lookout,viewpoint
4378249185,-33.8861928,150.27018,Rigby Rock Lookout,viewpoint
4378249187,-33.2795135,151.5681964,Rossetti Lookout,viewpoint
4378249188,-33.2806901,149.1223648,Rotary Lookout,viewpoint
4378249189,-35.3057948,148.2135964,Rotary Lookout,viewpoint
4378249190,-37.1956114,149.9006432,Round Hill Lookout,viewpoint
4378249191,-31.0844391,152.8438237,Rudder Park Lookout,viewpoint
4378249192,-33.7667076,151.3009914,Rulingia Lookout,viewpoint
4378249193,-28.2004421,153.4176415,Schusters Lookout,viewpoint
4378249194,-28.5248996,153.5381449,Richardson Lions Lookout,viewpoint
4378249195,-29.7285182,151.603038,Sinclair Lookout,viewpoint
4378249197,-36.9321697,149.8760688,Smith Lookout,viewpoint
4378249198,-36.3419645,148.5804741,Snowy Valley Lookout,viewpoint
4378249199,-33.8460244,151.2236937,Spains Lookout,viewpoint
4378249200,-31.1103461,152.335776,Hoppys Lookout,viewpoint
4378249201,-35.1960964,148.9562725,Spur Lookout,viewpoint
4378249202,-33.4063355,151.3914802,St Johns Lookout,viewpoint
4378249203,-29.9253592,152.1836156,Starlight Lookout,viewpoint
4378249204,-33.4838131,147.4093549,Steels Lookout,viewpoint
4378249205,-30.9600055,152.3781943,Stockyard Lookout,viewpoint
4378249207,-33.5659154,150.7726851,Streeton Lookout,viewpoint
4378249208,-33.3287496,151.1779066,Tange Lookout,viewpoint
4378249209,-33.7644497,151.3017913,Tea Tree Lookout,viewpoint
4378249210,-34.6947564,150.2427168,Teudts Lookout,viewpoint
4378249211,-31.0645668,150.5224908,Thunderbolt Lookout,viewpoint
4378249212,-29.0134694,152.2097988,Timbarra Lookout,viewpoint
4378249213,-33.8931401,150.9691892,Tom Uren Lookout,viewpoint
4378249214,-32.3878583,152.4542966,Tracys Lookout,viewpoint
4378249215,-31.7576667,152.5653871,Vincents Lookout,viewpoint
4378249217,-35.1266908,149.3780039,Watlings Lookout,viewpoint
4378249218,-34.4472102,150.7649276,Whitfields Lookout,viewpoint
4378249219,-32.299092,152.4646317,Whoota Whoota Lookout,viewpoint
4378249220,-30.9933401,152.3526713,Willi Willi Lookout,viewpoint
4378249221,-32.1562713,151.5094519,Williams Lookout,viewpoint
4378249222,-34.3385299,150.2011048,Wollondilly Lookout,viewpoint
4378249223,-33.7065964,151.2771448,Woorarra Lookout,viewpoint
4378249224,-31.4790568,152.8153875,Wrights Lookout,viewpoint
4378249225,-33.193909,151.6164532,Wybung Trig Lookout,viewpoint
4378249226,-33.5212737,150.3712522,Wynnes Rocks Lookout,viewpoint
4378249227,-33.2760693,151.4208444,Wyong Lookout,viewpoint
4378249228,-33.404887,151.4762232,Wyrrabalong Lookout,viewpoint
4378249229,-28.807301,152.7440889,,viewpoint
4378249230,-29.1544375,152.2070083,,viewpoint
4378249231,-29.4556433,151.605314,,viewpoint
4378249232,-29.9224315,151.5506939,,viewpoint
4378249233,-30.4322726,153.0189279,,viewpoint
4378249234,-30.6622853,152.6603231,,viewpoint
4378249237,-31.1383522,152.7959202,,viewpoint
4378249238,-31.2142934,152.4730497,,viewpoint
4378249239,-31.2436737,152.7912711,,viewpoint
4378249240,-31.252304,152.5382038,,viewpoint
4378249241,-31.4129069,152.2254218,,viewpoint
4378249242,-31.4605809,152.8990363,,viewpoint
4378249243,-31.5547981,152.8552556,,viewpoint
4378249244,-31.6465759,152.4278532,Mount Gibralter,viewpoint
4378249245,-31.6597206,152.4079526,Wrights Lookout,viewpoint
4378249246,-31.9547757,141.4787744,Brownes Shaft,viewpoint
4378249247,-32.1624516,151.8105707,,viewpoint
4378249248,-32.3668387,149.5427776,,viewpoint
4378249249,-33.2799041,151.5716308,,viewpoint
4378249250,-33.2824178,151.5743834,,viewpoint
4378249251,-33.4534219,151.3677174,,viewpoint
4378249252,-33.4609737,151.3863582,,viewpoint
4378249253,-33.5882575,151.1655613,,viewpoint
4378249254,-33.643333,150.4737877,,viewpoint
4378249255,-33.7387048,151.1776311,,viewpoint
4378249256,-34.1385931,151.0600629,,viewpoint
4378249257,-34.7101391,150.4819405,,viewpoint
4378249258,-34.7734284,150.1014228,Badgerys Lookout,viewpoint
4378249259,-34.8934188,150.5240805,,viewpoint
4378249260,-35.0803466,150.6919706,,viewpoint
4378249261,-35.0895351,150.6928368,,viewpoint
4378249262,-35.092062,150.693837,,viewpoint
4378249263,-35.3646864,150.4861064,,viewpoint
4378249264,-35.3855086,150.4582901,,viewpoint
4378249265,-35.3968253,150.4479512,,viewpoint
4378249266,-35.3998804,150.448308,,viewpoint
4378249267,-35.5668547,149.7563772,,viewpoint
4378249268,-35.6456683,149.0046309,,viewpoint
4378249269,-36.1293219,148.6237528,,viewpoint
4378249270,-36.3168234,148.4810493,,viewpoint
4378258243,-28.234486,153.2897849,Bilbroughs Lookout,viewpoint
4378258244,-28.1505233,153.1612525,Bimboolba Lookout,viewpoint
4378258245,-32.8939736,151.694856,Birmingham Lookout,viewpoint
4378258246,-32.9554923,151.7043933,Centenary Lookout,viewpoint
4378258247,-28.2363718,153.2757711,Dixie Lookout,viewpoint
4378258248,-28.6523962,153.6190478,Eric Wright Lookout,viewpoint
4378258250,-30.2630657,153.119372,Korora Lookout,viewpoint
4378258251,-32.7290383,152.1425694,Kurrara Lookout,viewpoint
4378258252,-30.6397553,153.015053,Lions Lookout,viewpoint
4378258253,-29.4551826,153.21563,Maclean Lookout,viewpoint
4378258254,-32.9527271,151.7521839,Merewether Lookout,viewpoint
4378258255,-28.1934444,153.2090622,Moonjooroora Lookout,viewpoint
4378258257,-32.8887709,151.5346218,Mount Sugarloaf Western Lookout,viewpoint
4378258258,-28.3978491,153.2717652,Mount Warning Lookout,viewpoint
4378258259,-28.2069944,153.1734111,Noowongbill Lookout,viewpoint
4378258260,-28.2079084,153.1612623,Noringalala Lookout,viewpoint
4378258261,-28.8074285,153.6031678,Pat Morton Lookout,viewpoint
4378258262,-30.6474584,153.0170747,Pilot Lookout,viewpoint
4378258263,-28.2338439,153.2787298,Reads Lookout,viewpoint
4378258265,-28.243586,153.2640695,Sphinx Lookout,viewpoint
4378258266,-28.1810512,153.535178,Tom Beatson Lookout,viewpoint
4378258267,-28.1778779,153.15835,Wangerriburra Lookout,viewpoint
4378258268,-30.8141379,152.9200202,Yarrahapinni Lookout,viewpoint
4378258269,-28.1647721,153.5448963,,viewpoint
4378258270,-28.1956431,153.2148796,,viewpoint
4378258271,-28.2405557,153.2149739,Orchid Bower,viewpoint
4378258272,-28.3327209,153.3881802,Murwillumbah Lookout,viewpoint
4378258274,-30.5937954,153.01358,,viewpoint
4378258275,-30.6383683,153.0146149,,viewpoint
4378258276,-31.4304042,152.9235177,,viewpoint
4378258277,-31.4487562,152.9316593,,viewpoint
4378258278,-31.4795087,152.9276108,,viewpoint
4378258279,-32.8884821,151.5432379,,viewpoint
4379806094,-35.2912164,149.1394736,Anzac Parade Lookout,viewpoint
4379806095,-36.2118756,150.1347698,Bar Rock Lookout,viewpoint
4379806096,-35.2755355,149.0977743,Black Mountain Lookout,viewpoint
4379806098,-36.4703041,148.2718591,Cootapatamba Lookout,viewpoint
4379806099,-35.416387,149.2603576,Dam Wall Lookout,viewpoint
4379806100,-35.6971255,150.1794964,Folders Hill Lookout,viewpoint
4379806103,-35.6820166,150.1631908,Holmes Lookout,viewpoint
4379806105,-36.2272786,149.1319586,Lions Lookout,viewpoint
4379806106,-35.2986755,149.1580455,Mount Pleasant Lookout,viewpoint
4379806107,-35.3159101,149.009838,Mount Stromlo Lookout,viewpoint
4379806108,-36.9710818,149.4428388,Myanba Gorge Lookout,viewpoint
4379806109,-35.1966596,148.9593679,Pinnacle Lookout,viewpoint
4379806110,-35.1970339,148.9611983,Pulpit Lookout,viewpoint
4379806111,-36.9722608,149.4380302,Pulpit Lookout,viewpoint
4379806112,-35.3241105,149.1138287,Red Hill Lookout,viewpoint
4379806113,-35.2905587,149.1314539,Regatta Point Lookout,viewpoint
4379806114,-34.2779339,146.0581624,Rotary Lookout,viewpoint
4379806115,-35.1964,148.957,Saddle Horn Lookout,viewpoint
4379806116,-35.6573097,148.1344443,Storm Lookout,viewpoint
4379806117,-36.7973054,149.5514345,Tantawangalo Lookout,viewpoint
4379806118,-35.2570587,149.111457,Wongoola Close Lookout,viewpoint
4379806120,-35.4223593,149.2619059,Dam Wall Lookout,viewpoint
4379806121,-35.8383768,150.1853021,Mossy Point Anchor Lookout,viewpoint
4379806122,-36.055472,150.1424803,,viewpoint
4379806123,-36.3845133,150.0719217,,viewpoint
4380404823,-33.5889527,150.3273198,Bennett Lookout,viewpoint
4380404825,-33.621975,150.3195965,Boyd Lookout,viewpoint
4380404826,-34.0807807,150.4428883,Braithwaite Lookout,viewpoint
4380404827,-31.8952145,151.6049374,Cobark Lookout,viewpoint
4380404829,-33.6236321,150.3132205,Cripps Lookout,viewpoint
4380404830,-33.6679254,150.2616257,Double Echo Point Lookout,viewpoint
4380404831,-33.50509,150.3627945,Du Faurs Lookout,viewpoint
4380404832,-33.5516985,150.2191105,Eddys Lookout,viewpoint
4380404833,-31.6121374,152.2914789,Ellenborough Falls Lookout,viewpoint
4380404834,-34.0729546,150.4318418,Flynns Lookout,viewpoint
4380404835,-33.016257,151.4300312,Gap Creek Lookout,viewpoint
4380404836,-32.0855675,151.4727979,Governors Lookout,viewpoint
4380404837,-33.5149143,150.1509249,Hassans Walls Lookout,viewpoint
4380404838,-32.981681,151.4552743,Heaton Lookout,viewpoint
4380404839,-33.6253931,150.3114095,Horseshoe Falls Lookout,viewpoint
4380404840,-33.8526371,150.871072,Knoll Lookout,viewpoint
4380404842,-33.634534,150.3192268,Luchetti Lookout,viewpoint
4380404843,-33.055181,151.6390391,Marks Point Lookout,viewpoint
4380404844,-33.7253663,151.2944158,Mclean Lookout,viewpoint
4380404846,-33.5997369,150.2577828,Mount Piddington Lookout,viewpoint
4380404847,-33.5318137,150.6206448,Panorama Lookout,viewpoint
4380404848,-33.6401708,150.2809982,Paul Harris Memorial Lookout,viewpoint
4380404849,-33.7169354,150.2868673,Peckmans Plateau Lookout,viewpoint
4380404850,-31.6405091,152.8356156,Pilot Station Lookout,viewpoint
4380404851,-33.4240804,151.3370177,Presidents Hill Lookout,viewpoint
4380404852,-33.6213629,150.327974,Pulpit Rock Lookout,viewpoint
4380404853,-33.7651851,150.6389144,Quarry Lookout,viewpoint
4380404854,-33.4236857,151.3581488,Redgum Lookout,viewpoint
4380404855,-33.779603,150.6285402,Ross Lookout,viewpoint
4380404856,-34.1628618,149.2373827,Sheck Webster Lookout,viewpoint
4380404859,-33.8152896,150.6215599,The Rock Lookout,viewpoint
4380404861,-33.3454959,151.5018409,Tim Farrell Lookout,viewpoint
4380404864,-33.6230297,150.3128817,Twin Falls Lookout,viewpoint
4380404865,-33.626786,150.3118597,Two Falls Lookout,viewpoint
4380404866,-33.5731199,150.2932713,Grose Valley Lookout,viewpoint
4380404868,-33.7804538,150.6281683,Williams Lookout,viewpoint
4380404869,-31.5964769,152.8455788,,viewpoint
4380404870,-31.6134627,152.2915735,,viewpoint
4380404871,-33.4479657,151.4472272,,viewpoint
4380404872,-33.6207733,149.1823954,,viewpoint
4380404873,-33.706051,150.2655067,,viewpoint
4381724560,-38.5624221,143.9093102,Upper Kalimna Falls,viewpoint
4381724561,-38.5603164,143.9182044,Lower Kalimna Falls,viewpoint
4381849182,-38.7067737,143.7586872,,viewpoint
4381851282,-38.7064177,143.7569627,,viewpoint
4382787768,-33.8078348,151.2691562,Arabanoo Lookout,viewpoint
4382787769,-34.4418857,150.8948407,Australia's Industry World Lookout,viewpoint
4382787770,-34.2241901,150.9969201,Bald Hill Lookout,viewpoint
4382787771,-29.2227327,152.1965153,Billyrimba Lookout,viewpoint
4382787772,-34.6632993,150.5394884,Blakemans Lookout,viewpoint
4382787773,-33.5246153,151.3999789,Bouddi Lookout,viewpoint
4382787774,-34.4204099,150.9072284,Breakwater Lookout,viewpoint
4382787775,-34.6626674,150.3337043,Buchanans Lookout,viewpoint
4382787777,-29.4896936,152.3184568,Coombadjha Lookout,viewpoint
4382787778,-33.8102049,151.2676281,Crater Cove Lookout,viewpoint
4382787780,-34.6601842,150.3402363,Ellsmores Lookout,viewpoint
4382787781,-33.0149298,151.7148098,George Stanton Lookout,viewpoint
4382787783,-33.7852509,150.3082259,Greenfields Lookout,viewpoint
4382787784,-34.8726491,150.5902889,Hanging Rock Lookout,viewpoint
4382787785,-34.6785325,150.3084894,Jennings Lookout,viewpoint
4382787787,-33.7219386,150.319816,Kiah Lookout,viewpoint
4382787889,-34.2239776,150.9965112,Lawrence Hargrave Memorial Lookout,viewpoint
4382787890,-34.6567552,150.3433114,Macnabs Lookout,viewpoint
4382787891,-34.6786619,150.308655,Maemede Lookout,viewpoint
4382787892,-34.1113616,150.9715924,Marks Lookout,viewpoint
4382787893,-33.784995,150.3107294,Melvilles Lookout,viewpoint
4382787894,-34.6559201,150.3439911,Morgans Wire Rope Lookout,viewpoint
4382787897,-29.5421092,152.2299497,Oaky Bluff Cliffs Lookout,viewpoint
4382787898,-33.8097326,151.2471557,Parriwi Lookout,viewpoint
4382787899,-34.765586,150.30958,Pauls Lookout,viewpoint
4382787900,-29.3844394,151.2593,Pindari Lookout,viewpoint
4382787901,-34.4919385,150.9165165,Port Kembla Scenic Lookout,viewpoint
4382787902,-34.7549422,150.3185503,Purnoo Lookout,viewpoint
4382787903,-33.7317643,150.3117476,Queen Elizabeth Lookout,viewpoint
4382787904,-34.862522,150.5755767,Rock Hill Lookout,viewpoint
4382787905,-34.6521401,150.3453777,Ross Lookout,viewpoint
4382787906,-34.6779728,150.3076256,Spooner Lookout,viewpoint
4382787907,-34.2209388,150.9808442,Stanwell Tops Lookout,viewpoint
4382787908,-30.8837098,150.4970059,Talcumbah Lookout,viewpoint
4382787909,-33.8456118,151.223825,The Hodgson Lookout,viewpoint
4382787912,-32.7163714,152.1870798,Tomaree Lookout,viewpoint
4382787913,-28.4750253,152.3895094,Tooloom Lookout,viewpoint
4382787914,-34.8169404,150.1615056,Yager Lookout,viewpoint
4382787916,-29.9175185,150.9235064,,viewpoint
4382787917,-33.8434087,151.2844467,,viewpoint
4382787921,-34.6329121,150.8605934,,viewpoint
4382787922,-34.768132,150.1014941,,viewpoint
4382787923,-34.8707952,150.5926613,,viewpoint
4382811393,-34.3271836,115.1707823,Jays Beach,viewpoint
4382984492,-34.7683137,150.8140296,7 mile beach lookout,viewpoint
4386577718,-32.3203681,137.9524876,Middle Lookout,viewpoint
4389037242,-35.4256054,138.3392098,,viewpoint
4394445796,-33.2813301,149.1034393,Orange Regional Gallery,gallery
4394807149,-33.7628834,151.1099129,,viewpoint
4395457789,-24.5643679,132.7788316,,attraction
4396595893,-30.6763241,150.6516819,Manilla Paragliding,attraction
4397054503,-36.0924291,145.4421828,,museum
4404078456,-32.2437009,148.6016388,Pluto - Solar System Drive,attraction
4404098574,-31.8281018,149.7145835,Neptune - Solar System Drive,attraction
4404098575,-32.0158025,149.3940004,Neptune - Solar System Drive,attraction
4405133314,-37.8110329,144.9666272,Greek Precinct,attraction
4405282193,-33.7311533,150.3018231,Scenic Railway,viewpoint
4405637790,-28.6357247,153.6346612,,viewpoint
4406047102,-27.1630443,153.3682637,Tangalooma Wrecks,attraction
4406452424,-34.1210626,150.2105066,Bartlett Head,viewpoint
4407585103,-35.6844068,139.3538497,,viewpoint
4408471587,-37.6220636,145.0761891,Melbourne Views,viewpoint
4412155491,-42.2980374,147.3777259,Oatlands History Room,museum
4416164289,-38.1882357,146.3309316,Old Yallourn Lookout,viewpoint
4416231198,-31.3801213,149.3263407,Saturn - Solar System Drive,attraction
4416231205,-30.4947138,149.6367707,Neptune - Solar System Drive,attraction
4416231213,-30.8544205,149.4572547,Uranus - Solar System Drive,attraction
4416231257,-31.2700582,149.0776495,Mercury - Solar System Drive,attraction
4416231258,-31.2864317,149.0671473,Earth - Solar System Drive,attraction
4416231260,-31.2725482,149.0756084,Venus - Solar System Drive,attraction
4416422547,-19.2317895,146.7630612,Payet's Tower bird hide,viewpoint
4416422548,-19.1946233,146.7650659,Tegoora Rock,viewpoint
4417201367,-19.2010659,146.7513865,Freshwater bird hide,viewpoint
4417282490,-37.7777874,144.9707771,Lygon Street,attraction
4418280618,-32.7469765,138.0739989,Ali Lookout,viewpoint
4422260095,-18.5329474,146.1890014,Panjoo Lookout,viewpoint
4422261799,-18.5326811,146.1877449,Hinchinbrook Lookout,viewpoint
4422263996,-26.5387879,153.0959417,,viewpoint
4422273191,-26.5453131,153.1015155,,viewpoint
4422918683,-35.4868338,148.9345944,Gibraltar Falls,attraction
4422920092,-31.6611835,152.5280547,Waitui Falls,attraction
4424459383,-37.3510003,144.1515939,,viewpoint
4426033301,-12.7910403,130.3550289,,viewpoint
4427099427,-28.8080693,152.4841375,Paddys Flat Tank Traps,attraction
4427221670,-33.8599831,150.6164146,,viewpoint
4427221673,-33.8604712,150.6160217,,viewpoint
4427824057,-42.1535184,145.3291005,Gordon River Cruises,attraction
4428304392,-38.3765986,144.214281,Great Ocean Road Chocolaterie,attraction
4428727582,-27.5834197,152.0159393,,viewpoint
4428727583,-27.5835568,152.0100459,,viewpoint
4430407793,-22.2708857,113.9505942,,attraction
4433562782,-24.5098475,151.7097863,Clarkes Road Gemfields,attraction
4433665550,-24.0664623,151.3086543,Awoonga Dam Lookout #1,viewpoint
4433665575,-24.0706487,151.3071682,Awoonga Dam Lookout #2,viewpoint
4433678012,-24.0700282,151.3000656,Castle Tower Lookout,viewpoint
4435514690,-35.6879133,136.9769294,Ocean View,viewpoint
4435804763,-37.9096548,145.1394877,,viewpoint
4436010089,-34.344862,115.1699582,Flinders Bay Jetty,viewpoint
4438511583,-31.481577,151.1788859,,viewpoint
4439734403,-33.5090487,150.361789,Promontory Lookout,viewpoint
4441696192,-16.592833,145.275336,Mount Lewis Clearing,viewpoint
4443493852,-20.2725924,148.7250573,Cruise Whitsundays,attraction
4450100948,-33.7209491,150.4726175,,viewpoint
4450242190,-31.961768,115.8476239,,viewpoint
4450253530,-35.9416229,148.0806989,,viewpoint
4457115693,-34.9239878,138.6104338,Tandanya National Aboriginal Cultural Institute,museum
4457178589,-31.5339051,138.5379122,Flinders Range National Park,attraction
4457318793,-34.1125095,141.9098998,,viewpoint
4457588389,-31.6369016,138.5649851,Clems Corner,viewpoint
4457721175,-31.1862206,138.6860999,,viewpoint
4459715394,-32.8305862,150.1961926,Long Cave,attraction
4459773688,-37.0772535,149.889292,Brierly Lookout,viewpoint
4460064892,-32.0725959,138.4960682,Church,attraction
4460089489,-29.8826291,135.1340383,Desolate outback road lookout,viewpoint
4467255594,-31.9557882,115.8459133,Jacob's Ladder,attraction
4469457289,-37.8154954,144.9706802,Levy and Robinson's Warehouse,attraction
4469534989,-37.8148282,144.9805859,Scarred Tree,attraction
4469617901,-37.8188712,144.9843496,The Australian Sports Museum,museum
4470702093,-37.8697568,145.0098383,Labassa,attraction
4470929535,-34.4270533,150.8152176,,viewpoint
4472121637,-33.9787946,151.0049289,,viewpoint
4472121650,-33.9809696,151.0064467,,viewpoint
4472592223,-27.4601487,152.8828062,,viewpoint
4474166397,-33.898909,151.276182,Mackenzies Point Lookout,viewpoint
4475956072,-28.1103477,153.1925675,,viewpoint
4476141738,-28.001462,153.4272233,Aquaduck,attraction
4478207465,-28.0055401,153.2412753,Freeman's Lookout,viewpoint
4486116593,-37.9100659,145.1398873,,viewpoint
4486664496,-31.1241455,152.3559508,Spokes Mountain Viewpoint,viewpoint
4499340080,-35.270723,150.5016929,,viewpoint
4505793924,-38.2162407,145.0361578,Old Post Office Museum,museum
4506037592,-41.2190105,146.8767578,top qual calthorpe pty ltd.,attraction
4511331509,-33.3874194,151.1889156,,viewpoint
4512211489,-10.4275675,105.6740078,Old European Cemetary,attraction
4514610995,-27.5280019,151.8419372,Charlton Monile,attraction
4514610996,-28.1118545,153.419555,West Burleigh Asphalt Plant,attraction
4514832989,-25.9159026,153.1017566,,viewpoint
4515020139,-23.1631278,129.0017283,State Border Marker,attraction
4516581976,-32.9316252,151.7381198,Betting Ring,attraction
4518276721,-33.9343414,150.9186534,Collingwood House,museum
4519862587,-32.0696095,115.762611,,viewpoint
4520224982,-31.1664038,152.4118323,Banda Road Arboretum,attraction
4520226719,-31.1521393,152.2262876,Platypus Pools View,viewpoint
4524097864,-27.4560744,153.0508237,,viewpoint
4524102462,-29.5117613,152.3791771,,viewpoint
4524121108,-27.4586027,153.0336866,Chinatown,attraction
4524667557,-32.3065241,115.6909329,Lookout,viewpoint
4525606414,-29.5826258,150.4887415,Nancy Coulton Lookout Rest Area,viewpoint
4528769890,-38.3497008,144.9310517,McCrae Homestead,attraction
4528815590,-37.8340216,144.9533123,Portable Iron Houses,attraction
4528875293,-37.8631526,144.9081843,Old Williamstown Morgue,attraction
4530209990,-36.4039726,148.4150146,convoy branding with arrow - on ccb,attraction
4530210792,-36.4040994,148.4148621,50m advertising,attraction
4530211789,-36.404175,148.4146334,50m tap branding,attraction
4531545653,-22.6771551,117.8959102,RIP Lookout,attraction
4531752315,-26.2752304,152.5353323,,viewpoint
4535012290,-28.857326,151.9542135,Girraween National Park,attraction
